"diff","lwr","upr","p adj","comparison"
-0.0261062311208509,-0.618775471271524,0.566563009029822,1,"Pornography/Obscene Material-Larceny/Theft Offenses"
-2.38875051123077,-3.45878325750832,-1.31871776495322,4.2454928461666e-13,"Prostitution Offenses-Larceny/Theft Offenses"
1.19934425707001,0.994730831516606,1.40395768262341,0,"Robbery-Larceny/Theft Offenses"
-0.989294249849234,-1.2853598622914,-0.693228637407068,0,"Sex Offenses-Larceny/Theft Offenses"
-1.243747894799,-3.10009230950924,0.612596519911245,0.723508537446664,"Sex Offenses, Non-forcible-Larceny/Theft Offenses"
1.00098212601712,0.597815975571373,1.40414827646286,1.56541446472147e-13,"Stolen Property Offenses-Larceny/Theft Offenses"
1.27154967071197,1.05838932235184,1.48471001907209,0,"Weapon Law Violations-Larceny/Theft Offenses"
-0.206171829453151,-0.803814796476662,0.39147113757036,0.999922389038734,"Pornography/Obscene Material-Motor Vehicle Theft"
-2.56881610956307,-3.64161169396775,-1.4960205251584,1.96731519963578e-13,"Prostitution Offenses-Motor Vehicle Theft"
1.01927865873771,0.800676413258419,1.23788090421699,0,"Robbery-Motor Vehicle Theft"
-1.16935984818153,-1.4752603788817,-0.863459317481366,0,"Sex Offenses-Motor Vehicle Theft"
-1.4238134931313,-3.28175183275342,0.434124846490823,0.446675947205374,"Sex Offenses, Non-forcible-Motor Vehicle Theft"
0.820916527684819,0.410473800039254,1.23135925533038,9.58679802209872e-11,"Stolen Property Offenses-Motor Vehicle Theft"
1.09148407237967,0.864861871514661,1.31810627324468,0,"Weapon Law Violations-Motor Vehicle Theft"
-2.36264428010992,-3.58320400121448,-1.14208455900536,5.27825561036366e-10,"Prostitution Offenses-Pornography/Obscene Material"
1.22545048819086,0.603628481027014,1.8472724953547,2.09926076522038e-10,"Robbery-Pornography/Obscene Material"
-0.963188018728383,-1.62079793467197,-0.305578102784798,2.66783213476174e-05,"Sex Offenses-Pornography/Obscene Material"
-1.21764166367815,-3.16464205933874,0.729358731982441,0.830655540319062,"Sex Offenses, Non-forcible-Pornography/Obscene Material"
1.02708835713797,0.314811094029133,1.73936562024681,4.16835614535094e-05,"Stolen Property Offenses-Pornography/Obscene Material"
1.29765590183282,0.672969349400654,1.92234245426498,1.1646017483713e-11,"Weapon Law Violations-Pornography/Obscene Material"
3.58809476830078,2.50164373006722,4.67454580653433,0,"Robbery-Prostitution Offenses"
1.39945626138154,0.292133340354061,2.50677918240902,0.00106599727645262,"Sex Offenses-Prostitution Offenses"
1.14500261643177,-0.996147492875835,3.28615272573938,0.960505135723278,"Sex Offenses, Non-forcible-Prostitution Offenses"
3.38973263724789,2.24909590742226,4.53036936707352,2.10165218561542e-13,"Stolen Property Offenses-Prostitution Offenses"
3.66030018194274,2.57220710748859,4.74839325639689,0,"Weapon Law Violations-Prostitution Offenses"
-2.18863850691924,-2.53943848873687,-1.83783852510161,0,"Sex Offenses-Robbery"
-2.443092151869,-4.30894862180403,-0.577235681933975,0.000486976700521335,"Sex Offenses, Non-forcible-Robbery"
-0.198362131052887,-0.643276420818608,0.246552158712834,0.995808978487578,"Stolen Property Offenses-Robbery"
0.0722054136419619,-0.21212382243042,0.356534649714344,0.999999730064877,"Weapon Law Violations-Robbery"
-0.254453644949765,-2.13254005386509,1.62363276396556,0.999999999999862,"Sex Offenses, Non-forcible-Sex Offenses"
1.99027637586635,1.49657918305299,2.48397356867972,0,"Stolen Property Offenses-Sex Offenses"
2.2608439205612,1.90499099105301,2.61669685006939,0,"Weapon Law Violations-Sex Offenses"
2.24473002081612,0.346810987414809,4.14264905421743,0.00396243774456162,"Stolen Property Offenses-Sex Offenses, Non-forcible"
2.51529756551097,0.648484493295453,4.38211063772648,0.000247199142502375,"Weapon Law Violations-Sex Offenses, Non-forcible"
0.270567544694849,-0.178341583563921,0.719476672953619,0.874669959019322,"Weapon Law Violations-Stolen Property Offenses"
